post_id,title,price,neighborhood,map_address,street_address,latitude,longitude,data_accuracy,posted,updated,repost_dates,available,housing_type,bedrooms,bathrooms,laundry,parking,sqft,flooring,rent_period,app_fee,broker_fee,cats_ok,dogs_ok,no_smoking,furnished,wheelchair_access,AC,EV_charging,posting_body,images,url
7513648982,2 Bedroom for rent,900,Cleveland,1436 W 110,1436 W 110,41.4735,-81.7398,22,2022-07-26 13:53,NA,[],2022-07-26,apartment,2,1.0,laundry on site,off-street parking,900,NA,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Completely renovated spacious 2 bedroom for rent in West Cleveland.', 'Laundry hook ups and conveniently located to I90.', 'Available now.', 'Call', 'show contact info', 'or', 'show contact info', 'to schedule a viewing.']","['https://images.craigslist.org/00505_j2kajcEV7bLz_0CI0pQ_600x450.jpg', 'https://images.craigslist.org/01313_483EVfmCdNvz_0Ai0t2_600x450.jpg', 'https://images.craigslist.org/00P0P_bHaAFRMS6NDz_0CI0pQ_600x450.jpg', 'https://images.craigslist.org/00W0W_kPbuPGbZo9az_0CI0pQ_600x450.jpg']",https://cleveland.craigslist.org/apa/d/cleveland-bedroom-for-rent/7513648982.html
4205698730,ROCKPORT VILLAGE!! Gorgeous 3-Bedroom Townhome - Great Location!,1299,West Park - Cleveland,3209 Rocky River Drive near Edgecliff Drive,3209 Rocky River Drive ,41.465559,-81.814047,10,2022-07-14 11:01,2022-07-28 10:21,['2022-07-14 11:01'],2022-08-12,townhouse,3,1.0,laundry on site,attached garage,1300,NA,monthly,NA,NA,True,NA,NA,NA,NA,NA,NA,"['ROCKPORT VILLAGE', '3209 Rocky River Drive', 'Cleveland, Ohio 44111', 'show contact info', 'BEN | North Coast Capital Partners |', 'show contact info', '3209 Rocky River Drive | Townhome | $1,299/month | Bedrooms: 3 | Bathrooms: 1 |  Sq Footage: 1,300 |  Parking: 1 Garage | Pet Policy: No Pets |  Security Deposit: $1,299', 'DESCRIPTION:', ""Living in Cleveland, Ohio doesn't get any better than Rockport Village!!"", ' Conveniently located in beautiful Westpark across from the Metroparks and St. Joseph Academy, Rockport Village offers spacious two and three bedroom individual homes, town homes and apartments, all with the feel of owning your own home with all the conveniences of leasing.', ' With the Metroparks across the street running, hiking, walking, biking and golfing are right outside your front door.', ' In the Metroparks you will find access to Lake Erie for boating, fishing, canoeing, kayaking and area beaches.', ' At home enjoy the beautifully landscaped private grounds.', 'Shopping, transportation, dining, and entertainment are all within reach.', 'Rockport Village is located just minutes from downtown Cleveland with easy access to major highways I-90, I-71 and I-480 and the Ohio Turnpike.', 'Hopkins International Airport, Fairview Park Hospital and Kamms Corner are just a short drive away.', ""For those who don't drive public transportation awaits you out your front door."", ""If you're looking for apartments, town houses or single family houses for rent in Westpark, Cleveland or the west side make Rockport Village your choice."", 'RENTAL FEATURES:', 'Central Heat- Fireplace- Refrigerator- Oven / Range- Basement Storage- Washer- Dryer- High-Speed Internet / Cable Ready', 'COMMUNITY FEATURES:', 'Garage Parking (1)- Courtyard', 'CONTACT:', 'BEN | North Coast Capital Partners |', 'show contact info']","['https://images.craigslist.org/00w0w_zYbz7SdCiyz_0kE0fu_600x450.jpg', 'https://images.craigslist.org/00Q0Q_hRi1XKnQIctz_0ww0oo_600x450.jpg', 'https://images.craigslist.org/00H0H_57fEcQUZZBmz_0ww0oo_600x450.jpg', 'https://images.craigslist.org/00X0X_aDXc8NYr809z_0ww0oo_600x450.jpg', 'https://images.craigslist.org/00a0a_aFPfewck20Kz_0ww0oo_600x450.jpg', 'https://images.craigslist.org/00n0n_desp0jjlvg0z_0ww0oo_600x450.jpg', 'https://images.craigslist.org/00G0G_bEDrV7I2PUjz_0ww0oo_600x450.jpg', 'https://images.craigslist.org/00R0R_4Gn8GZJyUPaz_0ww0oo_600x450.jpg', 'https://images.craigslist.org/00E0E_hoC3JiepS2Yz_0ww0oo_600x450.jpg']",https://cleveland.craigslist.org/apa/d/cleveland-rockport-village-gorgeous/7508659800.html
7509542193,1 BEDROOM walk downtown UTILITIES INCLUDED,750,STEPS TO CLEVELAND STATE UNIVERSITY,NA,NA,41.5592,-81.4828,22,2022-07-16 12:32,2022-07-20 12:28,[],2022-07-16,apartment,1,1.0,laundry in bldg,detached garage,NA,NA,monthly,NA,NA,True,NA,NA,NA,NA,NA,NA,"['FURNISHED OR UNFURNISHED', 'All utilities are included except cable and internet.', '1 Bedroom: $750-$850.', '(550 Square feet)', 'Studios: 625-$750.', '(350 Square feet)', 'Security Deposit: One-Month Rent', '2344 Prospect Avenue Cleveland Ohio 44115', 'Walk in Office Hours are 12-3 Monday to Saturday.', 'Tuesdays and Thursdays till 5.', 'For Additional Info: Call: s', 'show contact info', '12-3, or,', 'Go to our website: <URL>', 'Students and roommates welcome.', 'We are located next to E LINE TROLLEY.', 'THE RIDE IS ALWAYS FREE AND RUNS EVERY 10 MINUTES.', 'Parking: 75.00 per month.', 'A cheaper alternative to expensive dormitory living.', 'PHONE:', 'show contact info', 'Ask for any new specials.']","['https://images.craigslist.org/00e0e_81cmaU2rBiOz_09G07g_600x450.jpg', 'https://images.craigslist.org/00o0o_joZ5aLmxuCZz_09G07g_600x450.jpg', 'https://images.craigslist.org/00y0y_26ZzAlDe7fQz_09G07g_600x450.jpg', 'https://images.craigslist.org/00303_5vNSQiHWEHaz_09G07g_600x450.jpg', 'https://images.craigslist.org/00Y0Y_6YJGsec8A9vz_09G07g_600x450.jpg', 'https://images.craigslist.org/00202_gCHKWReV47jz_09G07g_600x450.jpg', 'https://images.craigslist.org/00w0w_hhniKK3cArpz_09G07g_600x450.jpg']",https://cleveland.craigslist.org/apa/d/cleveland-bedroom-walk-downtown/7509542193.html
7461400664,CLEVELAND 3 BEDROOM RENOVATION,875,LEE/HARVARD AREA,NA,NA,41.4416,-81.5486,22,2022-07-28 10:59,2022-08-01 10:44,['2022-07-28 10:59'],2022-08-31,house,3,2.0,w/d hookups,off-street parking,1300,NA,monthly,NA,NA,True,True,NA,NA,NA,True,NA,"['CALL US AT', 'show contact info', 'HOUSE IS ALMOST FINISHED', '3 BEDROOM 2 BATH', 'NEW KITCHEN, NEW BATHS, CENTRAL AIR, FULL BATH ON THE FIRST FLOOR ALONG WITH A SECOND FULL ON THE SECOND FLOOR, WALK OUT PORCH ON THE SECOND FLOOR ALSO!!', 'This house is being offered for home ownership, there are many programs available through the government to help new home owners with little to no money down!', 'Sorry no section 8', 'visit <URL>']","['https://images.craigslist.org/01515_9zPcyLMf8jFz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00z0z_hDEN7QQsxK9z_07K05O_600x450.jpg', 'https://images.craigslist.org/00Y0Y_5MPHAuyo52sz_0ak07K_600x450.jpg', 'https://images.craigslist.org/00i0i_6zErB0dtHsoz_07K05O_600x450.jpg', 'https://images.craigslist.org/01616_8Gc2ArFdZHcz_07K05O_600x450.jpg', 'https://images.craigslist.org/00k0k_4r8AMWpsVmkz_07K05O_600x450.jpg', 'https://images.craigslist.org/00404_VLEh26y8hSz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00M0M_iN1yG2xk0Umz_09G06Y_600x450.jpg', 'https://images.craigslist.org/00V0V_4Riv5aYL8gtz_09G072_600x450.jpg']",https://cleveland.craigslist.org/apa/d/cleveland-cleveland-bedroom-renovation/7514394169.html
7500126013,3 BEDROOM 2 FULL BATH REHAB,895,LEE/HARVARD,INVERMERE AVE near LEE ROAD,INVERMERE AVE ,41.456746,-81.564895,15,2022-06-23 09:50,NA,[],NA,house,3,2.0,w/d hookups,carport,1224,NA,monthly,NA,NA,True,True,NA,NA,NA,NA,NA,"['3 BEDROOM', '2 FULL BATH', 'NEW CABINETS, COUNTERS, TILE FLOORS AND MORE', 'NEW CARPET AND CENTRAL AIR', 'NEW KITCHEN APPLIANCES!', 'FINISHED BASEMENT', 'HIGH ENERGY EFFICIENT', 'MANY GREAT PROGRAMS AVAILABLE WITH LITTLE TO NO MONEY DOWN', 'WHY RENT WHEN YOU CAN OWN?', 'sorry no section 8', 'CALL TODAY', 'show contact info', 'WWW.GPROP.NET', 'House is being offered for home ownership, there are many programs available through the government to help with little to no money down!']","['https://images.craigslist.org/00a0a_8nHk0kDNKuUz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00M0M_iN1yG2xk0Umz_09G06Y_600x450.jpg', 'https://images.craigslist.org/00V0V_4Riv5aYL8gtz_09G072_600x450.jpg']",https://cleveland.craigslist.org/apa/d/cleveland-bedroom-full-bath-rehab/7500126013.html
7500266699,Furnished Move-In ready,2010,Beachwood,Orange place near CHAGRIN,Orange place ,41.46045,-81.487484,5,2022-06-23 14:16,NA,[],NA,apartment,1,1.0,laundry in bldg,off-street parking,500,NA,monthly,NA,NA,True,True,True,True,True,True,NA,"['Furnished Studio - Great Monthly Rates!', 'Take advantage of our special discounted rate!', 'All utilities are included!', 'show contact info', 'Looking for a place to call home for a month or longer?', 'We have everything you need without the hassles of traditional apartments, all at a great rate.', 'Each room comes with a fully equipped kitchen and plenty of workspace.', 'And unlike apartments, cable and Wi-Fi are already hooked up and free!', 'With no leases and no credit checks, we are move-in ready.', 'So just bring yourself – and your furry family member – and feel right at home.', 'Property Amenities', 'Pet-Friendly Rooms Available', 'Weekly Housekeeping Included', 'On-Site Guest Laundry', 'In-Room Amenities', 'Fully Equipped Kitchens', 'Electric Range', 'Microwave', 'Free In-Room Wi-Fi', 'Flat Screen TVs', 'Free Cable with Premium Channels', 'Iron & Ironing Board', 'Staying less than 1 month?', ' We also have great nightly and weekly rates.', ' Call for details.', 'Booking conditions apply.', 'Advertised rate is for a 30-night stay, and will vary by room type and stay dates.', 'Rates and availability subject to change.', 'Rate not inclusive of taxes or fees.', 'Actual room may vary from those shown.', 'Pets are always welcome at Extended Stay America.', 'A maximum of two pets are allowed in each suite.', 'Pet fees vary by location to cover the cost of cleaning and guest room fumigation.', 'Service animals will be exempt from this charge.', 'Height and length restrictions apply: pets can be no longer than 36 inches and no taller than 36 inches.', 'Larger, or more than two pets requires property manager’s approval.', 'Please contact the property for questions.', 'This site may contain errors, inaccuracies, omissions or incomplete data (including without limitation mistaken hotel rates or availability).', 'Extended Stay America reserves the right to rescind any stated offer and to correct any errors, inaccuracies or omissions including after a reservation order has been submitted and whether or not the order has been confirmed and your credit card charged.', 'Extended Stay America Suites - 3625 Orange Pl., Orange Village, OH 44122']","['https://images.craigslist.org/00P0P_lzSCuoCiqnz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00f0f_a7IRN0EVD4tz_0CI0t2_600x450.jpg', 'https://images.craigslist.org/00m0m_4kK14haOIdAz_0CI0pT_600x450.jpg', 'https://images.craigslist.org/00L0L_1iQQlmuseFBz_0CI0pO_600x450.jpg', 'https://images.craigslist.org/01010_410Ek9esb57z_0CI0pO_600x450.jpg']",https://cleveland.craigslist.org/apa/d/beachwood-furnished-move-in-ready/7500266699.html
7157183012,2 BEDROOMS ON 2ND FOR RENT,600,COLLINWOOD AREA,NA,NA,41.5636,-81.5733,22,2022-06-28 21:01,NA,['2022-06-28 21:01'],2022-07-01,house,2,1.0,no laundry on site,off-street parking,NA,NA,monthly,$20.00 waived upon move in,NA,NA,NA,NA,NA,NA,NA,NA,"['2 BEDROOMS ON 2ND FLOOR,  LARGE KITCHEN, DINING ROOM, AND LIVING ROOM WITH ENCLOSED PORCH']",NA,https://cleveland.craigslist.org/apa/d/cleveland-bedrooms-on-2nd-for-rent/7502502793.html
7505572203,"1 bed, 1 bath, Apply today, move in, in 5 business days!",871,"2201 W. 93rd Street, Cleveland, OH",2201 W. 93rd Street,2201 W. 93rd Street,41.4735,-81.7398,5,2022-07-06 17:06,NA,[],2022-07-15,loft,1,1.0,w/d hookups,off-street parking,788,NA,monthly,NA,NA,True,True,NA,NA,NA,NA,NA,"[""Once Ohio's largest high school, now one of Cleveland's most innovative apartment communities, The Brick Lofts at Historic West Tech High is a must see."", 'It is a beautiful building with exceptional architecture and construction qualities, unique loft-style apartment floor plans, and superior amenities.', 'Come experience the new stylish, and sophisticated look of the former West Tech High School.', 'Beautifully planned suites with a variety of 1, 2 & 3 bedroom apartment floor plans are available for you to call home.', 'You will find yourself living a lifestyle that fits your needs.', 'Constructed in 1912, the $32 million conversion of the West Tech High School into the West Tech Lofts in 2003- 2004, preserved the architecture, charm and character of the school; even the lockers adorn the corridors.', 'Superior and modern amenities in both the common areas and the private residences, compliment this one of a kind renovation.', 'Outstanding community amenities include garage parking, an exceptional fitness center, spacious game room, laundry center, and a community room created from the original high school auditorium, and off-street or garage parking.', ""Just seconds from the I-90 freeway and just minutes from Downtown Cleveland, Lakewood, Ohio City and Tremont; The Brick Lofts at Historic West Tech High are centrally located in the heart of one of Cleveland's historic neighborhoods."", 'Let your home reflect your passion for design with a story.', 'See yourself in our Cudell Cleveland apartments.', '-Public Transportation', '-Recreation Room', '-Large Closets', '-Laundry Facilities', '-Flex Rent Payments', '-W/D Hookup', '-Microwave', '-Refrigerator', '-Courtyard', '-Rentable Garage', '-Cable Ready', '-Carpeting', 'Call:', 'show contact info', 'Monday: 9AM-6PM', 'Tuesday: 9AM-6PM', 'Wednesday: 9AM-6PM', 'Thursday: 9AM-6PM', 'Friday: 10AM-3PM', '2201 W. 93rd Street, Cleveland, OH 44102', 'For more information, visit us at: <URL>', 'Equal Housing Opportunity.', 'Specials are based on availability and may expire or change at any time.', 'Specials and discounts may not be combined.', 'Rates are subject to change without advance notice.']","['https://images.craigslist.org/00V0V_fj4Wvn7POd4z_0c2092_600x450.jpg', 'https://images.craigslist.org/00I0I_6BdhfH45ziMz_0c2092_600x450.jpg', 'https://images.craigslist.org/01212_g1tjLhOfoeoz_0c2092_600x450.jpg', 'https://images.craigslist.org/00a0a_godN7Jft5moz_0c2092_600x450.jpg', 'https://images.craigslist.org/01313_kYVpBW6besJz_0c2092_600x450.jpg', 'https://images.craigslist.org/00y0y_78NN34WBQhsz_0c2092_600x450.jpg', 'https://images.craigslist.org/00A0A_incD2VmMG2lz_0cU0gX_600x450.jpg', 'https://images.craigslist.org/00a0a_hlsVoGyA41az_0cU09G_600x450.jpg', 'https://images.craigslist.org/00T0T_jepKPdqmqDXz_0cU09G_600x450.jpg', 'https://images.craigslist.org/01313_iIQzU4qupkOz_0cU09G_600x450.jpg', 'https://images.craigslist.org/00x0x_8DCvF60tDxiz_0cU09G_600x450.jpg', 'https://images.craigslist.org/00I0I_73gWZRk9xa0z_0cU09G_600x450.jpg', 'https://images.craigslist.org/00i0i_diYrAZwViSfz_0cU09G_600x450.jpg', 'https://images.craigslist.org/00b0b_5pzsxoBkAVXz_0cU09G_600x450.jpg', 'https://images.craigslist.org/00W0W_8uAY1IAqMbRz_0cU09G_600x450.jpg']",https://cleveland.craigslist.org/apa/d/cleveland-bed-bath-apply-today-move-in/7505572203.html
7514079085,"Pilates Studio, Heated Underground Walkways, Sauna and Whirlpool Spa",2035,"27040 Cedar Road, Beachwood, OH",27040 Cedar Road,27040 Cedar Road,41.4701,-81.5232,5,2022-07-27 14:13,2022-07-31 14:38,[],2022-07-27,apartment,2,2.0,laundry in bldg,attached garage,1350,NA,daily,NA,NA,True,True,True,NA,NA,True,NA,"['Life at The Vantage is like nothing else in northeastern Ohio!', 'Our resort-like apartment community is ideally located a short drive from downtown Cleveland and just off I-271, making it getting around the Cleveland area easy.', 'Convenience is key at The Vantage, with Beachwood Place shopping mall located directly across the street and the Cleveland Clinic just minutes away.', 'Property Amenities:', 'Swerve Grille', 'Sauna and Whirlpool Spa', 'Indoor and Outdoor Pool', 'Recreational Areas', 'Anthea Spa', 'Intercoms', 'The Hair Loft', 'Clubhouse and Monthly Resident Events', 'Public Transportation Available', 'Heated Garages', 'Heated Underground Walkways', 'Gated Community with Controlled Access', 'Call Us Today!', 'show contact info', 'For more information, visit us at: <URL>', '*Pricing and availability are subject to change daily.', 'Photos may not be of your exact home.', 'Please contact us today for the most up to date information!', 'Professionally managed by GoldOller Real Estate Investments, a provider of Fair Housing and Equal Opportunity.']","['https://images.craigslist.org/00000_bPCJTV0Xvqz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00k0k_eF3R9jD9ONNz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00808_35T7YBDDEbNz_0gw0b1_600x450.jpg', 'https://images.craigslist.org/00Y0Y_hShux5FXIt3z_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00X0X_7Se4a6VnzEzz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00x0x_dX8FZxVsy51z_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00B0B_4XXKXRi3RtCz_0hK0bP_600x450.jpg', 'https://images.craigslist.org/00e0e_JaLq9N5093z_0gw0b0_600x450.jpg', 'https://images.craigslist.org/00X0X_20TviBdPL47z_0bi074_600x450.jpg', 'https://images.craigslist.org/00q0q_5PmhXZo18WPz_0oc0oj_600x450.jpg']",https://cleveland.craigslist.org/apa/d/beachwood-pilates-studio-heated/7514079085.html
7505607219,Buckeye-Shaker Gem,850,Cleveland,3248 E 139th st,3248 E 139th st,41.470133,-81.58594,10,2022-07-06 18:27,NA,[],2022-08-01,apartment,2,1.0,laundry in bldg,off-street parking,850,NA,monthly,NA,NA,NA,NA,True,NA,NA,NA,NA,"['Newly rehabbed apartment building.', 'All new appliances, new kitchen and hardwood floors.', 'Minutes from UH, Cleveland Clinic, CWRU, Shaker Square and downtown.', 'Near public transportation( bus/train).', 'Washer/dryer in the building.', 'Off-street parking.', 'Need good credit and clean background check.', 'Rents from $850-1000.']","['https://images.craigslist.org/00m0m_7Bum6unEznzz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00g0g_jb3uSmvrkd1z_0t20CI_600x450.jpg', 'https://images.craigslist.org/00303_hoxSjyVUs8kz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00G0G_dEgzPA7h9w9z_0t20CI_600x450.jpg', 'https://images.craigslist.org/00J0J_9S1vkm8JkMpz_0t20CI_600x450.jpg', 'https://images.craigslist.org/00z0z_l4ISA2Qz46dz_0t20CI_600x450.jpg']",https://cleveland.craigslist.org/apa/d/cleveland-buckeye-shaker-gem/7505607219.html
7501667962,"Weekly Bedford Heights, Garfield Heights, Highland Hills, Bedford, Nor",2000,Maple Heights,NA,NA,41.4105,-81.5603,22,2022-06-26 23:43,NA,[],NA,condo,8,5.0,w/d in unit,attached garage,NA,NA,monthly,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['Happy Fathers Day.', 'Bedford Heights City Council had a meeting via zoom on Sunday, 06/19/22 at 6:00 PM.', 'Bedford Heights City Council had a meeting on Tuesday, 06/21/22 at 6:00 PM.', 'Warrensville Heights City Council had a meeting on the same day from 6:00 PM to 8:00 PM.', 'Bedford Heights City Council had a meeting via zoom on the same day, at 7:00 PM.', 'City of Bedford Seniors Club ""Grab and Go or Stay"" event occurred on Wednesday, 06/22/22 at 11:30 PM.', 'Bedford Summer Concert Series event occurred on the same day from 7:00 PM to 9:00 PM.', 'There was a high level of activity on the Bedford Heights, Garfield Heights, Highland Hills, Warrensville Heights and Maple Heights real estate market this week.', '20 single family homes and 2 condominiums were listed for sale.', '15 single family home listings were returned to market.', '16 single family home listing and 3 condominium listings changed to contract.', ' The price was reduced to 5 single family homes.', '20 single family home listings and 3 condominium listings began awaiting sale.', '1 single family home listing started awaiting rental.', '21 single family homes were sold.', '3 single family homes were rented.', '2 single family home listings were withdrawn.', '2 single family home listing were placed temporary off market.', '1 single family home listing expired.']","['https://images.craigslist.org/00404_6adSG9bFmDBz_04c038_600x450.jpg', 'https://images.craigslist.org/00909_40lzBDf8uHgz_04r02X_600x450.jpg', 'https://images.craigslist.org/00p0p_5Sxo6iULt4gz_04a038_600x450.jpg', 'https://images.craigslist.org/00U0U_lOtPSknUMQvz_04b038_600x450.jpg', 'https://images.craigslist.org/00404_fDakrSu1duZz_04Q02I_600x450.jpg', 'https://images.craigslist.org/00n0n_7Xl41b3LDPSz_04m030_600x450.jpg', 'https://images.craigslist.org/00q0q_9BXlloTeghzz_04q02X_600x450.jpg', 'https://images.craigslist.org/00q0q_lQDADJ43sFCz_04r02X_600x450.jpg', 'https://images.craigslist.org/00505_bPp1xOPBas6z_04r02X_600x450.jpg']",https://cleveland.craigslist.org/apa/d/maple-heights-weekly-bedford-heights/7501667962.html
